"HolderAddress","Quantity","PendingBalanceUpdate"
"0xc45c5fa7adcb09211571e5227b09b3e801918ba3","3","No"
"0xeef11c04cb5c4403e382cde5da6d9e61a6a07d0f","3","No"
"0xf80c361c5eb3aa62bdac7e51d56e484d7414d6ca","3","No"
"0xbfe6901bb64f6f79d2da17b7cac42b46376044b7","3","No"
"0x531164d4379d71a9a76f0c4a99eb203021fddbeb","3","No"
"0xfbb9ccec776f68e75466eec5e49a4bb71cb01063","3","No"
"0x701c8711d469c8ef853461789bf270d25a9c573c","3","No"
"0xa039d3e3789ed49a91f981b72e8cb57d237e3b6f","3","No"
"0xea819d914daa55676f95a4d07c06a5dc5b4621ea","3","No"
"0xa001e62194a0c9355b6525812095296f2e2e0590","3","No"
"0xef4a2b716b3ef269ec76101695bdc9faae948e69","3","No"
"0xc1ff3e6e2f1c5c0666dd171d72bda9d26b1d1f30","3","No"
"0x73ad1319e4c10895069f56d6129d92ba8a91875e","3","No"
"0x64dc686b2f5363687fd7724e203929c843103d97","3","No"
"0x4886d6354a7f768cb9a7da84c7ae49fa97d217b8","3","No"
"0xaf704adb718af295ee3c2716d47a855c30449b9d","3","No"
"0xa5397046f767bdcdbe4d4c78779e063c75728e7d","3","No"
"0xb66cc88506f835bae38b3687b7a5c8205913e710","3","No"
"0xee7183c2d088fb1a4a1c0f70d08b588a2292a790","3","No"
"0x64679cae5e2f1b88597cd44fe524fb44c36dc576","3","No"
"0x7c0cb61ba8f722712de0e12d36fd60908efd5875","3","No"
"0x569dd36db4f25edeeaeb4e775f13784b7546c15f","3","No"
"0x6a74ceaca94ccf6afa7d7e56d146b6f971f86ce9","3","No"
"0x35d8e10407bca181eacbb4f43a88620d40792400","3","No"
"0xbe836bf050418a7f3cbf54284d49daca491fe3a3","3","No"
"0x05d6a237a572b5b9f791cadacbe7cd0f8a61e4c3","3","No"
"0x1aa7373fe0358a64d9c80a198a28fba6618e4737","3","No"
"0xce15cf4940a9ce1c4195f6b25c13a410c2d74d20","3","No"
"0x4cb8ecbc3fde27651c1181b13d12152b23030f4f","3","No"
"0x84390738e072ac47ebc85171663ce76608553abc","3","No"
"0x1fa6614f6af635fc70836958b87f13f43cd59621","3","No"
"0xbecdf26cdfe9a764f38d58f8098fcb492b3db65c","3","No"
"0x823aa88ebac0c4ecd2bfee0fd29db7186f813178","3","No"
"0xdc0e69dcce3828d76b945dfa99b1a11b013d9edd","3","No"
"0x5a53d7f1be2fe18f15c182a8cd369ef25daf4c23","3","No"
"0xf64416860e74091e180fe0319cde479ba112a899","3","No"
"0x05edb5c69984b5b48a7cd342dcc523ef6a5f0975","3","No"
"0x96c37e5e418ca3eef4db088068668cb7c51ca6cb","3","No"
"0x931321887148dab5552078041e7245491481f34c","3","No"
